"ID","NAME","SERVICE_CATEGORY_ID","SERVICE_CATEGORY_NAME"
46130,"Supply of Diagnostic Systems and Support Services",46129,"HOSPITAL/MEDICAL SERVICES"
46146,"Pharmaceutical Supplies",46129,"HOSPITAL/MEDICAL SERVICES"
46149,"Pharmaceutical Supplies, and Hospital Services (0 - 25 Bed Spaces)",46129,"HOSPITAL/MEDICAL SERVICES"
46164,"Catering Services",46160,"HOSPITALITY SERVICES"
46172,"Lodging/Boarding (0 - 25 Rooms) and Onshore Catering Services",46160,"HOSPITALITY SERVICES"
46175,"Lodging/Boarding (26 Rooms & Above) and Other Catering Services",46160,"HOSPITALITY SERVICES"
46181,"Lodging/Boarding",46160,"HOSPITALITY SERVICES"
46187,"Lodging/Boarding (0 - 25 Rooms) and Catering Services",46160,"HOSPITALITY SERVICES"
46205,"Lodging/Boarding (0 - 25 Bed Spaces) and Onshore Catering",46160,"HOSPITALITY SERVICES"
46208,"Lodging/Boarding (0 - 25 Rooms) and Onshore Catering Services",46160,"HOSPITALITY SERVICES"
45863,"Supply of Turbines and OCTG Pipes",45727,""
45865,"Supply of Valves, Well Heads and Drill Bits",45727,""
51149,"Land and Marine Survey",51136,"SURVEY SERVICES"
51246,"Remotely Operated Vehicle (ROV) Survey",51136,"SURVEY SERVICES"
51254,"Topographic and Geotechnical Survey",51136,"SURVEY SERVICES"
51262,"Engineering and Project Management",51261,"TECHNICAL CONSULTANCY SERVICES"
51286,"Marine Engineering and Survey",51261,"TECHNICAL CONSULTANCY SERVICES"
51525,"Engineering and Project Management (Instruments/Control and Electrical Systems)",51261,"TECHNICAL CONSULTANCY SERVICES"
50451,"Screen Printing Calenders, Diaries (Publishing)",50293,"PRINTING SERVICES"
50512,"Logistics Services",50474,"PROTOCOL LOGISTICS SERVICES"
50514,"Travel Agencies",50474,"PROTOCOL LOGISTICS SERVICES"
50519,"Visa Procurement and Management",50474,"PROTOCOL LOGISTICS SERVICES"
50682,"Ticketing/Reservation and Airport Protocol",50474,"PROTOCOL LOGISTICS SERVICES"
50688,"Travel Agencies and Escort Services",50474,"PROTOCOL LOGISTICS SERVICES"
50703,"Travel and Tours Management",50474,"PROTOCOL LOGISTICS SERVICES"
50709,"Vehicle Logistics, Installation and Maintenance of Vehicle Tracking Solution",50474,"PROTOCOL LOGISTICS SERVICES"
50714,"Car/Vehicle Hire and Protocol Services",50474,"PROTOCOL LOGISTICS SERVICES"
50729,"Air and Sea Transportation",50723,"SPECIAL TRANSPORTATION SERVICES"
50732,"Air Transportation, Commercial & Charter Flights",50723,"SPECIAL TRANSPORTATION SERVICES"
50735,"Air Transportation",50723,"SPECIAL TRANSPORTATION SERVICES"
50738,"Aviation Services",50723,"SPECIAL TRANSPORTATION SERVICES"
50741,"Leasing of Marine Equipment & Offshore Operation Support",50723,"SPECIAL TRANSPORTATION SERVICES"
803,"Pipeline Pigging and Inspection",2040203,"FACILITY MAINTENANCE SERVICES"
50746,"Marine Transportation",50723,"SPECIAL TRANSPORTATION SERVICES"
45873,"Supply, Installation and Maintenance of Caterpillar Generators",45727,""
45876,"Supply, Installation and Maintenance of Compressors and Valves",45727,""
45885,"Supply, Installation and Maintenance of Christmas Trees, OCTG Pipes and Risers",45727,""
45888,"Supply, Installation and Maintenance of Compressors, Electric Motors and Turbines",45727,""
45890,"Supply, Installation and Maintenance of Cranes and Pipes",45727,""
45898,"Supply, Installation and Maintenance of Flat Top Barges and Carterpillars",45727,""
45901,"Supply, Installation and Maintenance of Gas Processing Equipment",45727,""
45911,"Supply, Installation and Maintenance of LP/HP Pumps and Crude/Product Pipes",45727,""
45913,"Supply, Installation and Maintenance of OCTG Pipes",45727,""
45923,"Supply, Installation and Maintenance of Pumps and Electrical Materials",45727,""
45941,"Supply, Installation and Maintenance of Turbines, Christmas Trees and OCTG Pipes",45727,""
45944,"Supply, Installation and Maintenance of Turbines, Christmas Trees and Pipes",45727,""
45949,"Supply, Installation and Maintenance of Turbo Machinery",45727,""
45954,"Supply, Installation, Maintenance and Certification of Lifting Gears (Cranes) and Accessories",45727,""
45980,"Supply of OCTG Pipes and Christmas Trees",45979,""
45991,"Lease/Hire of Cranes and Pay Loaders",45727,""
45996,"Plant Leasing",45727,""
45999,"Procurement of OCTG Pipes, Line Pipes and Valves",45727,""
46007,"Supply and Leasing of Trucks and Cranes",45727,""
46009,"Supply and Installation of Air/Gas Compressors,Scaffolding Tube and Accessories",45727,""
46014,"Supply of Excavators, Cranes and Caterpillars",45727,""
46016,"Supply of Line Pipes and OCTG Pipes",45727,""
46019,"Supply of OCTG Pipes, Casing and Tubulars",45727,""
46022,"Supply of Oil Pipes and Valves",45727,""
46027,"Supply of Plumbing/Welding Materials, Engineering Tools and Steel Products",45727,""
46029,"Supply of Wellheads and Drill Pipes",45727,""
46034,"Supply, Installation and Maintenance of Compressors, Generators and Forklifts",45727,""
46036,"Supply, Installation and Maintenance of Turbines, Cranes and Payloaders",45727,""
46048,"Supply, Installation and Maintenance of Christmas Trees and Dressing Pipes",45727,""
46053,"Supply, Installation and Maintenance of Cranes, Tractors and Caterpillars",45727,""
46056,"Supply, Installation and Maintenance of Dresser Rand Equipment",45727,""
46062,"Supply, Installation and Maintenance of Generators, Transformers and Accessories",45727,""
46068,"Supply, Installation and Maintenance of Major Electrical Equipment/Spares",45727,""
46071,"Supply, Installation and Maintenance of Pipes and Valves",45727,""
46074,"Supply, Installation and Maintenance of Power Plant",45727,""
46089,"Supply, Installation and Maintenance of Turbines and Compressors",45727,""
46093,"Supply, Installation and Maintenance of Turbines, Generators and LP/HP Pumps",45727,""
46101,"Turbines",45727,""
46106,"Hospital Services (0 -25 Bed Space)",46129,"HOSPITAL/MEDICAL SERVICES"
46397,"Onshore Catering Services and Lodging/Boarding",46160,"HOSPITALITY SERVICES"
46400,"Onshore Catering Services and Lodging/Boarding (0 - 25 Rooms)",46160,"HOSPITALITY SERVICES"
46823,"Pressure Testing and Leak Detection of Vessels and Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46829,"Vessels Leak Detection",46583,"INTEGRITY TEST SERVICES"
46838,"Bulk Haulage and Courier Services",46832,"INTERNATIONAL FREIGHT/CLEARING FORWARDING SERVICES"
46864,"Air Quality Analysis and Water Treatment/Quality Analysis",46861,"LABORATORY SERVICES"
46867,"Air Quality Analysis and Water Treatment/Quality Analysis",46861,"LABORATORY SERVICES"
46869,"Air Quality Analysis and Water Treatment/Quality Analysis",46861,"LABORATORY SERVICES"
46872,"Air Quality Analysis and Water Treatment/Quality Analysis",46861,"LABORATORY SERVICES"
46874,"Air Quality Analysis and Water Treatment/Quality Analysis",46861,"LABORATORY SERVICES"
46880,"Biological and Soil Analysis",46861,"LABORATORY SERVICES"
46882,"Biomonitoring and Toxicity Testing",46861,"LABORATORY SERVICES"
46903,"Environmental Quality Monitoring and Analysis",46861,"LABORATORY SERVICES"
46906,"Geochemical Analysis",46861,"LABORATORY SERVICES"
46912,"Geological Studies",46861,"LABORATORY SERVICES"
46918,"Petroleum Products Analysis",46861,"LABORATORY SERVICES"
46945,"Sediment Analysis",46861,"LABORATORY SERVICES"
46954,"Sediment and Soil Analysis",46861,"LABORATORY SERVICES"
46960,"Soil Analysis, Geotechnical and Hydrogeology Works",46861,"LABORATORY SERVICES"
46962,"Soil and Biological Analysis",46861,"LABORATORY SERVICES"
46967,"Specimen Sample Exam and Analysis, Petroleum Product Samples",46861,"LABORATORY SERVICES"
46970,"Toxicity and Biodegradability Studies",46861,"LABORATORY SERVICES"
46975,"Toxicity/Biodegradability Testing",46861,"LABORATORY SERVICES"
46977,"Waste Water Analysis",46861,"LABORATORY SERVICES"
46985,"Water Treatment and Water Quality Analysis",46861,"LABORATORY SERVICES"
46988,"Water/Waste Water, Soil/Drill Cutting Physical and Chemical Analyses",46861,"LABORATORY SERVICES"
46992,"Petroleum Products Analysis",46861,"LABORATORY SERVICES"
47004,"Building and Civil Maintenance",38610,"MAINTENANCE SERVICES"
47007,"Civil Services and Mechanical Services",38610,"MAINTENANCE SERVICES"
47010,"Civil Services and Electrical Maintenance",38610,"MAINTENANCE SERVICES"
47039,"Civil Services and Mechanical Maintenance",38610,"MAINTENANCE SERVICES"
47076,"Civil Services and Structural Maintenance",38610,"MAINTENANCE SERVICES"
47095,"Civil Services and Maintenance of Drainages and Culverts",38610,"MAINTENANCE SERVICES"
47101,"Civil Services, Electrical and Mechanical Services",38610,"MAINTENANCE SERVICES"
47107,"Electrical and Electronic Maintenance",38610,"MAINTENANCE SERVICES"
47109,"Electrical and Instrumentation Maintenance",38610,"MAINTENANCE SERVICES"
47120,"Electrical and Mechanical Services",38610,"MAINTENANCE SERVICES"
47198,"Mechanical Maintenance Services and Minor Metal Fabrication",38610,"MAINTENANCE SERVICES"
47201,"Minor Mechanical and Electrical Maintenance",38610,"MAINTENANCE SERVICES"
47206,"Minor Civil, Mechanical and Electrical Maintenance",38610,"MAINTENANCE SERVICES"
46215,"Lodging/Boarding (26 Rooms & Above) and Catering Services",46160,"HOSPITALITY SERVICES"
46221,"Lodging/Boarding (26 Rooms & Above) and Offshore Catering and Other Related Services",46160,"HOSPITALITY SERVICES"
46224,"Lodging/Boarding (26 Rooms & Above) and Onshore & Offshore Catering Services",46160,"HOSPITALITY SERVICES"
46227,"Lodging/Boarding (26 Rooms & Above) and Catering Services",46160,"HOSPITALITY SERVICES"
46230,"Lodging/Boarding (26 Rooms & Above) and Offshore Catering Services",46160,"HOSPITALITY SERVICES"
46238,"Lodging/Boarding (26 Rooms & Above) and Offshore Catering Services",46160,"HOSPITALITY SERVICES"
46240,"Lodging/Boarding and Catering and Other Hospitality Services",46160,"HOSPITALITY SERVICES"
46245,"Lodging/Boarding and Onshore Catering Services",46160,"HOSPITALITY SERVICES"
46251,"Lodging/Boarding (0 - 25 Rooms) and Onshore Catering and Other Related Services",46160,"HOSPITALITY SERVICES"
46255,"Lodging/Boarding (0 - 25 Bed Spaces) and Onshore Catering",46160,"HOSPITALITY SERVICES"
46261,"Lodging/Boarding (0 - 25 Rooms) and Onshore Catering Services",46160,"HOSPITALITY SERVICES"
46278,"Lodging/Boarding (0 - 25 Rooms) and Onshore Catering Services",46160,"HOSPITALITY SERVICES"
46292,"Lodging/Boarding (0 - 25 Rooms) and Onshore Catering Services",46160,"HOSPITALITY SERVICES"
46300,"Lodging/Boarding (26 Rooms & Above)",46160,"HOSPITALITY SERVICES"
46305,"Lodging/Boarding (26 Rooms & Above) and Offshore Catering Services",46160,"HOSPITALITY SERVICES"
46314,"Lodging/Boarding and Offshore Catering Services",46160,"HOSPITALITY SERVICES"
46325,"Offshore Catering and Industrial Hospitality",46160,"HOSPITALITY SERVICES"
46335,"Offshore Catering, Lodging/Boarding (26 Rooms and Above)",46160,"HOSPITALITY SERVICES"
46341,"Onshore Catering Services and Rental Services",46160,"HOSPITALITY SERVICES"
46347,"Onshore Catering Services and Other Hospitality Services",46160,"HOSPITALITY SERVICES"
46403,"Onshore Catering Services",46160,"HOSPITALITY SERVICES"
46406,"Onshore Catering Services and Other Related Services",46160,"HOSPITALITY SERVICES"
46409,"Onshore Catering Services and Lodging/Boarding (0 - 25 Rooms)",46160,"HOSPITALITY SERVICES"
46412,"Onshore Catering Services and Lodging/Boarding (0 - 25 Rooms)",46160,"HOSPITALITY SERVICES"
46421,"Onshore Catering Services and Lodging/Boarding (0 - 25 Bed Spaces)",46160,"HOSPITALITY SERVICES"
46424,"Lodging/Boarding (0 - 25 Rooms) and Onshore Catering Services",46160,"HOSPITALITY SERVICES"
46431,"Insurance Matters",46430,"INSURANCE SERVICES"
46448,"Insurance Brokerage and Risk Management Services",46430,"INSURANCE SERVICES"
46588,"Leak Detection",46583,"INTEGRITY TEST SERVICES"
46606,"Leak Detection and Integrity Assurance",46583,"INTEGRITY TEST SERVICES"
46623,"Leak Detection and Pressure Testing Services",46583,"INTEGRITY TEST SERVICES"
46637,"Leak Detection of Vessels",46583,"INTEGRITY TEST SERVICES"
46639,"Leak Detection of Vessels/Pipelines",46583,"INTEGRITY TEST SERVICES"
46642,"Leak Detection of Vessels/Pipelines, and Surface/Underground Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46644,"Leak Detection of Vessels/Pipelines, and Surface/Underground Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46652,"Pressure Testing",46583,"INTEGRITY TEST SERVICES"
46672,"Pressure Testing and Leak Detection",46583,"INTEGRITY TEST SERVICES"
46674,"Pressure Testing and Leak Detection of Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46676,"Pressure Testing and Leak Detection of Vessels",46583,"INTEGRITY TEST SERVICES"
46683,"Pressure Testing and Leak Detection of Vessels and Pipelines",46583,"INTEGRITY TEST SERVICES"
46696,"Pressure Testing of Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46698,"Pressure Testing of Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46701,"Pressure Testing of Marine Hoses",46583,"INTEGRITY TEST SERVICES"
46703,"Pressure Testing of Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46706,"Pressure Testing of Pipelines and Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46714,"Pressure Testing of Storage Tanks and Devices",46583,"INTEGRITY TEST SERVICES"
46719,"Pressure Testing of Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46721,"Pressure Testing of Vessels and Pipelines",46583,"INTEGRITY TEST SERVICES"
46724,"Pressure Testing of Vessels",46583,"INTEGRITY TEST SERVICES"
46727,"Pressure Testing of Vessels and Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46729,"Pressure Testing of Vessels and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46735,"Pressure Testing of Vessels and Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46749,"Pressure Testing of Vessels, Pipelines and Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46751,"Pressure Testing of Vessels, Pipelines and Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46757,"Pressure Testing of Vessels, Pipelines and Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46763,"Pressure Testing and Leak Detection",46583,"INTEGRITY TEST SERVICES"
46768,"Pressure Testing and Leak Detection of Surface/Underground Oil and Gas Storage Tanks",46583,"INTEGRITY TEST SERVICES"
46770,"Pressure Testing and Leak Detection of Vessels",46583,"INTEGRITY TEST SERVICES"
47147,"Electrical Services",38610,"MAINTENANCE SERVICES"
47159,"Maintenance of Generating Sets (Mechanical)",38610,"MAINTENANCE SERVICES"
47166,"Mechanical and Electrical Maintenance Services",38610,"MAINTENANCE SERVICES"
47185,"Mechanical Maintenance Services",38610,"MAINTENANCE SERVICES"
47471,"Minor Electrical Maintenance Services",38610,"MAINTENANCE SERVICES"
47479,"Minor Electrical/Mechanical and Instrumentation",38610,"MAINTENANCE SERVICES"
47482,"Minor Mechanical and Overhead Tanks Maintenance",38610,"MAINTENANCE SERVICES"
47580,"Marine Logistics",47579,"MARINE SUPPORT SERVICES"
47591,"Leasing of Life Boats and similar Vessels",47579,"MARINE SUPPORT SERVICES"
47594,"Logistics Services",47579,"MARINE SUPPORT SERVICES"
47920,"Marine Logistics, Personnel Move",47579,"MARINE SUPPORT SERVICES"
47932,"Marine Logistics, People On-Board Tracking",47579,"MARINE SUPPORT SERVICES"
47979,"Supply, Installation and Maintenance of Marine Equipment",47579,"MARINE SUPPORT SERVICES"
47982,"Supply, Installation and Maintenance of Marine Navigational and Communication Equipment",47579,"MARINE SUPPORT SERVICES"
47988,"Supply, Installation and Maintenance of Marine Electronic Systems",47579,"MARINE SUPPORT SERVICES"
47996,"Supply, Installation and Maintenance of Marine Navigational Equipment",47579,"MARINE SUPPORT SERVICES"
47998,"Supply, Installation and Maintenance of Marine Navigational and Communication Equipment",47579,"MARINE SUPPORT SERVICES"
48025,"Supply, Installation and Maintenance of Navigational Equipment",47579,"MARINE SUPPORT SERVICES"
811,"Medical Consultancy",38602,"CONSULTANCY SERVICES"
814,"Pipelaying vesse",2040197,"MARINE SERVICES INSTALLATION"
817,"Hospital Retainership",46129,"HOSPITAL/MEDICAL SERVICES"
818,"Media and Publicity",2040207,"EVENTS AND MEDIA"
819,"Community Relations",2040207,"EVENTS AND MEDIA"
822,"Environmental Assessment/Studies (EIA, EES, PIA, EBS, e.t.c.)",2040184,"ENVIRONMENTAL RELATED STUDIES SERVICES"
823,"Minor mechanical maintenance materials",2040177,"GENERAL SUPPLY ARTISANS"
50297,"Advertising, Media and Publicity",50293,"PRINTING SERVICES"
50303,"Calendars, Cards, Plaques etc",50293,"PRINTING SERVICES"
50309,"Corporate Branding",50293,"PRINTING SERVICES"
50312,"Corporate Branding and Corporate Gifts",50293,"PRINTING SERVICES"
50321,"Corporate Branding and Promotional Gifts",50293,"PRINTING SERVICES"
50413,"Publishing and Corporate Branding (Calendars, Cards, Plaques, Monogramming)",50293,"PRINTING SERVICES"
50419,"Publishing and Corporate Branding (Calendars, Cards, Monogramming)",50293,"PRINTING SERVICES"
50445,"Publishing and Corporate Gifts, Calendar, Cards and Plaques",50293,"PRINTING SERVICES"
50448,"Publishing Services, Printing and Corporate Branding (Brochures etc)",50293,"PRINTING SERVICES"
50454,"Signage Production",50293,"PRINTING SERVICES"
50457,"Supply of Corporate Gift and Promotional Items",50293,"PRINTING SERVICES"
50645,"Car/Vehicle Hire and Leasing, Escort Services",50474,"PROTOCOL LOGISTICS SERVICES"
50648,"Car/Vehicle Hire and Leasing, Protocol Services",50474,"PROTOCOL LOGISTICS SERVICES"
50663,"Car/Vehicle Hire and Leasing",50474,"PROTOCOL LOGISTICS SERVICES"
50666,"Logistics Consultancy",50474,"PROTOCOL LOGISTICS SERVICES"
50679,"Security Escort Services",50474,"PROTOCOL LOGISTICS SERVICES"
50697,"Travel Agency (Leisure Services)",50474,"PROTOCOL LOGISTICS SERVICES"
50294,"Advertising, Corporate Gifts, and Promotional Items",50293,"PRINTING SERVICES"
50300,"Arts and Graphic Designs",50293,"PRINTING SERVICES"
50315,"Corporate Branding and Gift Items",50293,"PRINTING SERVICES"
810,"Medical Investigation",46861,"LABORATORY SERVICES"
50318,"Corporate Branding, Monogramming and Gift Items",50293,"PRINTING SERVICES"
50324,"Corporate Gift Items",50293,"PRINTING SERVICES"
50340,"Corporate Branding, Gift Items and Promotional Items",50293,"PRINTING SERVICES"
50346,"Corporate Gift Items and Promotional Items",50293,"PRINTING SERVICES"
50353,"Fashion Designing, Monogramming and Corporate Branding",50293,"PRINTING SERVICES"
50358,"Media and Publicity, Branding and Printing",50293,"PRINTING SERVICES"
50367,"Print Media, Graphic Designs and Branding",50293,"PRINTING SERVICES"
50376,"Promotional Gifts Items and Printing Works",50293,"PRINTING SERVICES"
50382,"Publishing and Corporate Branding",50293,"PRINTING SERVICES"
50407,"Publishing and Corporate Branding (Calendars, Cards, Plaques, Monogramming)",50293,"PRINTING SERVICES"
51030,"Marine Vessels Supply and Operations, Offshore Operation Support Services",50723,"SPECIAL TRANSPORTATION SERVICES"
51056,"Marine Vessels Supply and Operations, Support Services",50723,"SPECIAL TRANSPORTATION SERVICES"
51063,"Mooring Services",50723,"SPECIAL TRANSPORTATION SERVICES"
51075,"Offshore Operations Support Services, Barges",50723,"SPECIAL TRANSPORTATION SERVICES"
51084,"Offshore Operations Support Services, Marine Security and Escort",50723,"SPECIAL TRANSPORTATION SERVICES"
51090,"Offshore Operations Support Services, Supply of Petroleum Products",50723,"SPECIAL TRANSPORTATION SERVICES"
51093,"Offshore Operation Support Services (e.g Marine Security & Escort, Mooring Services, House Boats, Barges)",50723,"SPECIAL TRANSPORTATION SERVICES"
51095,"Offshore Operations Support Services",50723,"SPECIAL TRANSPORTATION SERVICES"
51104,"Operation and Maintenance of Jetties and SBM",50723,"SPECIAL TRANSPORTATION SERVICES"
51127,"Sea Transportation, Marine Vessels Supply and Operations",50723,"SPECIAL TRANSPORTATION SERVICES"
51158,"Land, Topographic and Geodetic Survey Services",51136,"SURVEY SERVICES"
51160,"Land, Geodetic Survey Services",51136,"SURVEY SERVICES"
51163,"Land, Hydrographic and Geodetic Survey Services",51136,"SURVEY SERVICES"
51166,"Land, Topographic and Geodetic Services",51136,"SURVEY SERVICES"
51169,"Land, Topographic and Geodetic Survey Services",51136,"SURVEY SERVICES"
51175,"Land, Topographic and Geodetic Services",51136,"SURVEY SERVICES"
51177,"Land, Topographic and Geodetic Survey Services",51136,"SURVEY SERVICES"
51235,"Land, Topographic and Hydrographic Services",51136,"SURVEY SERVICES"
51281,"Exploration Services",51261,"TECHNICAL CONSULTANCY SERVICES"
51283,"Lifting Equipment Certification",51261,"TECHNICAL CONSULTANCY SERVICES"
51294,"Technical Integrity Assurance",51261,"TECHNICAL CONSULTANCY SERVICES"
51304,"Assets Integrity Certification and Quality Assurance Services",51261,"TECHNICAL CONSULTANCY SERVICES"
51551,"Geological and Geophysical Services",51261,"TECHNICAL CONSULTANCY SERVICES"
51556,"Lifting Equipment Inspection and Certification, Survey of Rigs/Platforms",51261,"TECHNICAL CONSULTANCY SERVICES"
51564,"Marine Survey and Geographic Information Systems (GIS)",51261,"TECHNICAL CONSULTANCY SERVICES"
51568,"Oceanographic, Meteorological, Forecasting and Offshore Positioning Survey",51261,"TECHNICAL CONSULTANCY SERVICES"
51574,"Offshore, Forklift/Crane and HSE Training",51261,"TECHNICAL CONSULTANCY SERVICES"
51577,"Petroleum Engineering and Geological Studies",51261,"TECHNICAL CONSULTANCY SERVICES"
51593,"Surveying and Geographic Information System (GIS)",51261,"TECHNICAL CONSULTANCY SERVICES"
51603,"Technical Integrity Assurance (Offshore Scaffolding) and Civil Engineering",51261,"TECHNICAL CONSULTANCY SERVICES"
51617,"IP Infrastructure Provider",51613,"TELECOMMUNICATION SERVICES"
51619,"Telecommunications Operators and ISP Providers",51613,"TELECOMMUNICATION SERVICES"
51629,"VSAT Services",51613,"TELECOMMUNICATION SERVICES"
51641,"Bulk Cuttings Transfer Using Pneumatic System, Mud Tanks/Boatcleaning",51640,"WASTE MANAGEMENT SERVICES"
51644,"Bulk Cuttings Transfer",51640,"WASTE MANAGEMENT SERVICES"
51646,"Handling of Oilfield Waste, Operations of TDUS and Incinerators",51640,"WASTE MANAGEMENT SERVICES"
51648,"Hazardous Waste Transportation (Lead Acid Battery Waste)",51640,"WASTE MANAGEMENT SERVICES"
51662,"Oil Spill Control and Clean Up",51640,"WASTE MANAGEMENT SERVICES"
51671,"Oil Spill Control, Clean Up and Remediation",51640,"WASTE MANAGEMENT SERVICES"
51684,"Operation of Waste Management/Treatment Facilities (TDU)",51640,"WASTE MANAGEMENT SERVICES"
51687,"Solids Control",51640,"WASTE MANAGEMENT SERVICES"
51698,"Waste Water/Sewage Treatment and Maintenance",51640,"WASTE MANAGEMENT SERVICES"
51711,"Drilling Services, Water Treatment",51701,"WATER BOREHOLE SERVICES"
50700,"Travel Agencies",50474,"PROTOCOL LOGISTICS SERVICES"
50706,"Travel Management",50474,"PROTOCOL LOGISTICS SERVICES"
50719,"Car/Vehicle Hire and Leasing, Escort Services",50474,"PROTOCOL LOGISTICS SERVICES"
50724,"Marine Vessels Supply and Operations",50723,"SPECIAL TRANSPORTATION SERVICES"
50757,"Marine Vessels Supply and Operations",50723,"SPECIAL TRANSPORTATION SERVICES"
50783,"Rig Move and Deployment Logistics, Marine Vessels Supply and Operations",50723,"SPECIAL TRANSPORTATION SERVICES"
50785,"Sea Transportation",50723,"SPECIAL TRANSPORTATION SERVICES"
50802,"Air Transportation, Logistics Services",50723,"SPECIAL TRANSPORTATION SERVICES"
50805,"Air Transportation",50723,"SPECIAL TRANSPORTATION SERVICES"
50817,"Deployment Logistics and Offshore Operation Support",50723,"SPECIAL TRANSPORTATION SERVICES"
50823,"Industrial Catering and Hotel Management",50723,"SPECIAL TRANSPORTATION SERVICES"
50830,"Marine Security",50723,"SPECIAL TRANSPORTATION SERVICES"
50837,"Marine Services and Heavy Lift Stevedoring",50723,"SPECIAL TRANSPORTATION SERVICES"
50847,"Marine Vessels Supply and Operations",50723,"SPECIAL TRANSPORTATION SERVICES"
51025,"Marine Vessels Supply and Operations, House Boat",50723,"SPECIAL TRANSPORTATION SERVICES"
51131,"Sea Transportation, Marine Vessels Supply and Operations",50723,"SPECIAL TRANSPORTATION SERVICES"
51137,"Geodetic Survey Services",51136,"SURVEY SERVICES"
51296,"Marine Survey",51261,"TECHNICAL CONSULTANCY SERVICES"
51301,"Management and Financial Advisory Consultancy",51261,"TECHNICAL CONSULTANCY SERVICES"
51307,"Cranes, Maintenance and Lifting Equipment Inspection/Certification",51261,"TECHNICAL CONSULTANCY SERVICES"
51542,"Engineering Studies/Design and Project Management",51261,"TECHNICAL CONSULTANCY SERVICES"
51566,"Oceanographic and Offshore Positioning Survey",51261,"TECHNICAL CONSULTANCY SERVICES"
51571,"Offshore Training and Manpower Development",51261,"TECHNICAL CONSULTANCY SERVICES"
51579,"Project Management",51261,"TECHNICAL CONSULTANCY SERVICES"
51581,"Reservoir Management",51261,"TECHNICAL CONSULTANCY SERVICES"
51590,"Reservoir Management and Geological Studies",51261,"TECHNICAL CONSULTANCY SERVICES"
51600,"Technical Integrity Assurance (Cranes and Other Lifting Equipment)",51261,"TECHNICAL CONSULTANCY SERVICES"
51605,"Technical Integrity Assurance (Scaffolding)",51261,"TECHNICAL CONSULTANCY SERVICES"
50799,"Air and Sea Transportation",50723,"SPECIAL TRANSPORTATION SERVICES"
50820,"FPSO Operation and Maintenance Services",50723,"SPECIAL TRANSPORTATION SERVICES"
50826,"Marine Haulage (Petroleum Products)",50723,"SPECIAL TRANSPORTATION SERVICES"
50834,"Marine Security and Escort Services",50723,"SPECIAL TRANSPORTATION SERVICES"
50842,"Marine Vessels Supply and Offshore Operations",50723,"SPECIAL TRANSPORTATION SERVICES"
50845,"Marine Vessels Operation and Logistics Support",50723,"SPECIAL TRANSPORTATION SERVICES"
50849,"Marine Vessels Supply",50723,"SPECIAL TRANSPORTATION SERVICES"
50851,"Marine Vessels Supply and Operations",50723,"SPECIAL TRANSPORTATION SERVICES"
50854,"Marine Vessels Supply and Offshore Operation Support Services",50723,"SPECIAL TRANSPORTATION SERVICES"
51141,"Gyro Services",51136,"SURVEY SERVICES"
51152,"Land and Offshore Geophysical and Mapping",51136,"SURVEY SERVICES"
51155,"Land Survey",51136,"SURVEY SERVICES"
51172,"Land, Topographic and Geodetic Survey Services",51136,"SURVEY SERVICES"
51206,"Land, Topographic and Geodetic Survey Services",51136,"SURVEY SERVICES"
51238,"Land, Topography (Mapping & Survey)",51136,"SURVEY SERVICES"
51241,"Land, Geodetic Survey Services",51136,"SURVEY SERVICES"
51244,"Marine Aeromagnetic Survey",51136,"SURVEY SERVICES"
51250,"Topographic and Geodetic Survey Services",51136,"SURVEY SERVICES"
51256,"Topographic, Hydrographic and Geotechnical Surveys",51136,"SURVEY SERVICES"
51723,"Water Borehole Drilling and Treatment",51701,"WATER BOREHOLE SERVICES"
51730,"Water Borehole Drilling, Treatment and Maintenance",51701,"WATER BOREHOLE SERVICES"
51742,"Water Borehole Drilling and Treatment",51701,"WATER BOREHOLE SERVICES"
51537,"Engineering and Project Management",51261,"TECHNICAL CONSULTANCY SERVICES"
51540,"Engineering and Structural Integrity Management",51261,"TECHNICAL CONSULTANCY SERVICES"
51544,"Geographic Information System (GIS)",51261,"TECHNICAL CONSULTANCY SERVICES"
51548,"Geographic/Land Information System",51261,"TECHNICAL CONSULTANCY SERVICES"
